,Mac OS,Microsoft Azure,SharePoint,Windows Phone,iOS,Serverless,Mainframe,Raspberry Pi,Windows Desktop,Salesforce,Linux Desktop,Amazon Web Services (AWS),Arduino,WordPress,Android
47882,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47883,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
47884,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
47885,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
47889,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
47890,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
47892,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
47893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47894,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
47895,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1
47897,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
47898,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
47899,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
47901,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
47902,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
47906,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
47907,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
47908,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0
47909,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
47910,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
47911,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
47913,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1
47914,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
47915,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
47916,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1
47917,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1
47918,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
47920,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
47921,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
47924,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1
47925,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
47926,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
47927,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
47928,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
47930,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
47931,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
47935,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47936,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47937,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1
47938,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47939,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
47940,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47941,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
47942,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1
47944,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
47945,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
47946,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
47947,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
47948,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47949,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47951,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
47952,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
47953,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
47957,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1
47959,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
47960,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
47962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
47963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
47965,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
47966,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47967,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
47970,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47972,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
47973,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
47974,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1
47976,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
47978,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
47979,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
47980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47981,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47982,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
47983,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1
47986,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
47987,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
47988,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
47989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47990,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
47991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
47992,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
47996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47998,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
47999,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
48000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
48001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48002,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
48003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
48004,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
48005,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
48006,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1
48007,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
48009,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1
48010,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
48011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48012,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
48015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48016,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
48017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48018,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
48019,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
48021,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48022,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
48023,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1
48024,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
48026,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
48027,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48031,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1
48032,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
48033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48034,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1
48035,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
48036,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1
48037,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
48038,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
48039,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
48040,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1
48041,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
48043,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48044,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0
48045,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
48046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48047,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1
48048,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
48049,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48051,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
48053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48054,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
48055,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
48056,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
48057,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
48058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48059,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
48060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48061,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
48063,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0
48064,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
48065,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48066,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48070,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
48071,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
48072,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
48073,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
48074,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
48075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48076,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
48078,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
48079,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
48080,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48081,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
48082,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48083,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48084,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
48085,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
48086,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
48089,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
48090,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
48092,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
48093,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48094,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
48095,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
48096,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
48097,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48098,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
48099,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
48102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48105,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
48108,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48110,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
48112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48115,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
48116,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
48117,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
48119,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
48120,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
48121,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
48122,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0
48124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48125,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1
48126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
48128,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
48129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48130,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
48132,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
48133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48135,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
48136,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
48137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48138,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48139,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
48140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48141,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
48142,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48144,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
48145,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48146,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
48148,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
48150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48151,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
48152,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
48153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48157,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
48159,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
48160,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
48161,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
48163,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
48170,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
48171,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
48172,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48173,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
48178,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
48179,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
48180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48185,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
48186,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1
48187,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
48188,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
48190,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
48192,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
48193,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
48195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48197,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1
48199,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
48200,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
48201,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
48202,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
48203,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
48205,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
48206,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
48207,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
48209,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
48210,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1
48211,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48212,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1
48213,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
48215,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
48216,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
48218,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
48219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
48220,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
48221,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
48222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
48224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48225,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1
48226,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
48227,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
48229,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48230,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
48231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48232,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
48233,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
48235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48242,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
48243,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1
48245,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1
48246,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
48247,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1
48248,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
48250,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
48252,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48253,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0
48255,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
48257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48258,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
48260,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
48262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48265,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
48266,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48269,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
48271,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48272,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48273,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
48274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48275,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1
48276,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1
48279,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
48281,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
48282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
48285,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
48286,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
48287,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48288,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
48292,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
48294,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1
48295,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
48299,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
48301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48302,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
48303,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
48304,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
48306,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
48309,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48310,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
48311,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
48312,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
48315,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1
48316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48317,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
48318,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
48319,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
48320,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1
48321,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48322,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48324,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
48326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48330,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
48331,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
48334,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
48336,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
48337,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48339,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
48340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48343,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
48344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48348,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
48351,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1
48353,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
48356,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
48357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
48358,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
48359,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
48363,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1
48364,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
48365,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
48367,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
48368,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
48369,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
48370,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
48371,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
48372,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
48373,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48375,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
48378,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
48379,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
48381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48383,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48386,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48389,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
48390,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
48391,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
48392,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
48393,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48394,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
48395,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1
48398,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
48399,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
48401,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
48403,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48405,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
48409,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
48410,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48412,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
48413,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
48414,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
48416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
48417,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48419,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1
48421,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
48422,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
48424,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48425,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1
48426,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
48432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48437,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
48438,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48440,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48441,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
48442,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1
48445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48447,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
48449,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
48450,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48451,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48453,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
48455,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
48456,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1
48457,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48458,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48459,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
48460,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
48461,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
48462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48463,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0
48465,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
48468,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
48470,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
48471,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
48473,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
48475,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
48476,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
48477,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48480,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
48481,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48485,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48488,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1
48489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48490,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
48491,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0
48493,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1
48494,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
48495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48496,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
48497,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
48498,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
48499,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1
48500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48502,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
