,Spark,Xamarin,Hadoop,Node.js,.NET Core,AngularJS,Cordova,Firebase,React
17232,0,0,1,1,0,1,0,0,1
17233,0,0,0,0,0,1,0,0,0
17234,0,0,0,1,0,1,0,0,1
17235,1,1,1,0,1,0,0,1,1
17236,0,0,0,1,0,1,0,1,0
17238,0,0,0,1,1,0,0,0,0
17240,0,0,0,1,1,0,0,0,0
17241,1,0,1,1,1,1,0,0,1
17242,0,0,0,1,0,0,0,1,1
17243,0,0,0,1,1,0,0,0,0
17246,0,1,0,0,0,0,0,0,1
17247,0,0,0,1,0,1,1,0,0
17250,0,0,0,0,0,0,0,0,1
17252,0,0,0,0,0,1,0,0,0
17255,0,0,0,1,0,1,0,1,0
17257,0,0,0,1,0,0,1,0,0
17258,0,0,0,1,1,1,0,0,1
17262,0,0,0,0,0,0,0,0,1
17264,0,1,0,0,1,1,0,0,0
17266,0,0,0,1,0,1,0,0,0
17267,0,0,0,1,0,1,0,1,0
17269,0,0,0,0,0,1,0,0,1
17272,0,0,0,0,0,1,0,0,0
17274,1,1,0,0,1,0,0,0,0
17275,0,0,1,0,0,0,0,0,0
17276,1,0,1,0,0,0,0,0,0
17280,0,0,0,0,0,1,0,0,0
17281,1,0,0,0,0,0,0,0,0
17283,0,0,0,0,0,0,0,1,1
17284,0,0,0,1,0,0,0,0,1
17286,0,0,0,0,0,0,0,0,1
17289,0,0,0,0,1,0,0,0,0
17290,0,0,0,1,0,0,0,0,1
17297,0,1,0,0,1,0,0,0,1
17298,0,1,0,1,1,1,0,0,0
17308,0,0,0,1,0,0,0,0,1
17312,0,0,0,1,0,1,0,0,1
17314,0,0,0,0,0,1,0,0,1
17316,0,0,0,1,0,0,0,0,0
17321,0,1,0,0,1,0,0,0,0
17323,0,0,0,1,0,0,0,0,1
17325,0,0,0,0,0,0,0,0,1
17326,0,1,0,0,0,0,0,0,0
17329,0,0,0,0,1,0,0,0,0
17334,0,0,0,0,0,0,0,0,1
17336,0,0,0,0,0,0,0,0,1
17339,1,1,1,1,1,1,1,1,1
17341,0,0,0,1,0,0,0,1,1
17342,1,0,0,0,1,0,0,0,1
17344,0,0,0,1,1,1,0,0,0
17345,0,0,0,0,0,1,0,0,0
17346,0,0,0,0,0,1,0,0,0
17347,0,0,1,0,0,0,0,0,1
17348,0,0,0,1,0,1,0,0,0
17349,0,0,0,0,0,1,0,0,0
17352,0,0,0,1,0,1,0,0,0
17353,0,0,0,1,1,1,1,0,0
17355,1,0,1,1,0,1,0,0,1
17358,0,0,0,1,1,1,0,0,0
17360,0,0,0,1,0,0,0,0,0
17363,0,0,0,0,1,0,0,0,1
17365,0,0,0,1,0,1,0,1,0
17367,0,0,0,0,1,0,0,0,0
17368,0,0,0,0,1,0,0,0,0
17370,0,0,0,0,1,0,0,0,0
17373,0,0,0,1,0,1,0,0,0
17376,0,0,0,1,0,1,0,0,0
17380,0,0,0,1,0,0,0,0,1
17382,0,0,0,1,0,0,0,0,1
17388,0,0,0,1,0,1,0,0,0
17390,0,0,0,0,1,0,0,0,0
17391,0,0,0,1,0,0,0,0,0
17392,1,0,0,0,0,0,0,0,0
17393,0,0,0,1,0,0,0,0,1
17394,1,0,0,0,0,1,0,0,1
17395,0,0,0,1,0,1,1,0,1
17396,0,0,0,1,0,0,0,0,0
17398,0,0,0,1,0,1,0,0,1
17400,0,0,0,0,0,1,1,0,0
17403,1,0,1,0,0,0,0,0,0
17404,0,0,0,0,0,1,0,0,0
17405,0,1,0,0,0,0,0,1,0
17406,0,0,0,0,0,1,0,0,0
17407,0,0,0,0,0,0,0,0,1
17408,0,0,0,0,0,0,0,1,0
17411,1,0,1,0,0,0,0,1,0
17412,0,1,0,0,1,0,0,0,0
17417,0,0,0,0,0,1,0,0,0
17423,0,0,0,1,0,0,0,0,0
17424,0,0,0,1,0,1,0,0,0
17425,0,0,0,1,0,0,0,0,1
17427,0,0,1,0,0,0,0,0,0
17428,1,0,0,1,0,1,0,0,1
17429,0,0,0,1,1,0,0,0,1
17431,0,0,0,0,0,0,0,0,1
17433,1,0,0,0,0,0,0,0,0
17434,0,0,0,0,1,0,0,0,0
17437,0,0,0,0,0,0,1,0,1
17438,0,0,0,1,0,1,0,1,0
17442,0,0,0,1,0,0,1,0,0
17444,0,0,0,1,0,0,0,0,0
17449,0,0,0,0,0,0,0,1,0
17450,1,0,0,1,0,1,0,0,1
17451,1,0,0,1,0,0,0,0,1
17455,0,1,0,0,1,0,0,0,0
17456,0,0,0,1,0,1,0,0,1
17457,0,1,0,0,0,0,1,0,0
17461,0,0,0,1,0,1,0,0,1
17464,0,0,0,0,1,1,0,0,0
17465,0,0,0,1,0,0,0,0,1
17468,0,0,0,1,0,0,0,0,1
17470,0,0,1,0,0,1,0,0,0
17471,0,0,0,1,0,0,0,0,0
17472,1,0,0,0,0,0,0,0,0
17474,0,0,0,1,1,1,0,0,1
17480,0,0,0,1,0,1,0,0,1
17484,0,0,0,0,1,0,0,0,0
17487,0,0,0,1,1,0,0,0,1
17490,0,0,0,1,0,0,0,0,0
17492,0,0,0,0,0,1,0,0,0
17493,0,0,0,0,1,1,0,0,0
17494,0,0,0,0,1,1,0,0,0
17497,0,0,1,1,1,1,0,0,0
17498,0,0,1,1,0,1,0,1,1
17499,0,0,1,0,0,1,1,0,1
17501,0,1,1,1,0,1,0,1,1
17502,0,1,0,0,1,1,0,0,0
17508,0,1,0,0,1,1,0,0,0
17512,0,0,0,1,1,0,0,0,1
17514,0,0,0,1,0,0,0,0,0
17523,0,1,0,0,1,0,0,0,0
17524,0,0,0,1,0,0,0,0,0
17536,0,0,0,0,1,0,0,0,0
17539,0,0,0,0,1,0,0,0,0
17545,0,1,0,0,0,0,1,0,0
17546,1,0,0,0,0,0,0,0,0
17551,0,0,0,0,0,0,0,0,1
17554,0,0,0,1,1,0,0,0,0
17561,0,0,0,0,1,0,0,0,0
17563,0,0,1,0,0,0,0,0,0
17566,0,1,1,1,0,1,0,0,0
17567,0,0,0,0,1,0,0,0,0
17568,0,0,0,1,0,1,0,1,1
17569,1,1,0,0,0,1,1,0,1
17579,0,0,0,0,0,1,0,0,0
17581,0,0,0,1,1,0,0,0,0
17583,0,0,0,1,0,0,0,0,1
17585,0,1,0,0,1,1,0,0,1
17588,1,0,0,0,0,0,0,0,0
17591,1,0,0,0,0,0,0,0,0
17592,0,0,0,0,0,0,0,0,1
17593,0,0,0,1,0,0,0,1,0
17595,0,0,0,1,0,1,0,1,1
17597,0,0,0,1,0,1,0,0,0
17600,0,0,0,1,1,1,0,0,1
17602,0,0,1,0,0,0,0,0,0
17603,0,0,1,0,0,0,0,0,0
17604,0,0,0,0,0,0,0,0,1
17606,0,0,0,0,1,0,0,0,0
17608,0,1,0,0,1,0,0,0,0
17609,1,0,1,1,0,0,0,0,0
17610,0,0,0,1,0,0,0,0,1
17613,0,0,0,1,0,0,0,0,0
17614,0,0,0,0,1,1,0,0,0
17615,0,0,0,1,1,1,0,0,0
17617,1,0,1,0,0,0,0,0,0
17620,0,0,0,0,0,0,0,1,1
17621,1,0,0,0,0,0,0,0,1
17625,1,0,0,1,0,0,1,0,1
17627,0,0,0,1,1,0,0,0,0
17628,0,0,0,1,0,0,0,0,0
17631,0,0,0,1,1,1,0,0,0
17635,0,0,1,1,1,1,0,1,0
17637,1,0,0,0,0,0,0,0,0
17644,0,0,0,0,0,0,0,1,1
17645,0,1,1,1,1,1,1,1,0
17649,0,1,0,1,1,1,1,0,0
17651,0,0,0,0,0,0,0,0,1
17657,0,0,0,1,0,0,0,0,0
17661,1,0,0,1,0,1,0,0,1
17662,0,0,0,0,0,0,0,0,1
17664,0,0,0,1,0,0,0,0,1
17665,0,0,0,1,0,1,0,0,0
17666,0,1,0,0,1,0,0,0,0
17668,1,1,0,0,1,0,0,0,0
17669,0,1,0,0,0,0,0,0,0
17675,1,0,0,0,0,0,0,0,0
17677,0,0,0,1,1,1,0,0,0
17679,0,0,0,1,0,0,1,0,1
17681,0,0,0,1,0,0,0,0,1
17682,0,0,0,0,0,1,0,0,0
17683,0,0,0,1,0,1,0,0,0
17684,0,0,0,1,0,0,0,1,1
17687,0,0,0,0,0,0,0,1,1
17690,0,0,1,1,1,1,1,1,0
17693,0,0,0,1,0,0,0,0,1
17694,0,1,0,0,1,0,1,0,0
17695,0,0,0,1,0,1,1,0,1
17696,0,0,0,1,0,1,0,0,0
17699,0,0,0,1,0,1,0,0,1
17700,1,0,0,1,0,1,0,0,1
17701,0,0,0,1,0,0,1,1,0
17702,0,0,0,1,1,0,0,0,0
17703,1,0,1,0,0,0,0,0,0
17705,1,0,1,0,0,0,0,0,0
17709,0,0,0,0,0,1,0,0,0
17710,0,0,0,0,0,0,0,0,1
17715,0,1,0,0,1,1,0,0,0
17721,0,0,0,1,1,0,0,0,1
17724,0,0,0,1,0,1,0,0,0
17725,0,0,0,0,1,0,0,0,0
17726,0,0,0,1,0,0,0,0,0
17728,1,0,1,1,0,0,0,0,0
17729,0,0,0,0,0,0,0,0,1
17734,0,0,0,1,0,1,0,0,0
17736,0,0,0,0,0,0,0,1,0
17738,0,0,0,0,0,0,0,0,1
17740,0,0,0,1,0,0,1,0,0
17741,0,0,0,1,0,0,0,0,0
17743,0,0,0,1,0,1,0,1,1
17744,0,0,1,0,0,1,0,0,0
17745,0,1,0,0,1,1,0,0,0
17746,0,0,0,0,0,0,0,1,0
17747,0,0,0,1,0,1,0,0,1
17748,0,0,0,1,0,0,0,1,0
17749,0,0,0,0,0,0,0,0,1
17752,0,0,0,1,0,1,0,0,0
17754,0,0,0,1,0,0,0,0,0
17755,1,0,1,0,0,1,0,0,0
17762,0,0,0,1,1,0,0,0,0
17764,0,0,0,1,0,1,1,0,1
17766,1,0,0,0,0,0,0,0,0
17768,0,0,0,0,0,0,0,0,1
17769,0,0,0,0,0,0,0,0,1
17770,0,0,0,1,1,0,0,0,0
17771,0,0,0,1,0,0,0,0,0
17773,0,0,1,1,0,0,0,0,1
17774,0,0,0,0,0,1,0,0,1
17776,0,1,0,1,0,1,0,0,0
17779,0,0,0,0,0,0,0,0,1
17784,0,0,0,1,0,1,0,0,1
17786,0,0,0,1,0,1,0,0,1
17787,0,0,0,0,1,0,0,0,0
17789,0,0,0,0,0,1,0,0,0
17791,0,0,1,0,0,1,0,0,0
17793,0,0,0,1,0,1,1,1,0
17795,0,0,1,0,0,0,0,0,0
17797,0,0,0,1,0,1,0,0,0
17799,0,0,0,1,1,0,0,0,0
17800,0,0,0,1,0,1,0,1,1
17803,0,0,1,1,0,1,0,0,0
17807,0,0,0,1,0,0,0,0,0
17813,0,0,0,1,0,1,0,0,0
17814,0,1,0,1,1,0,0,1,1
17815,0,0,0,1,0,1,1,1,1
17818,0,0,0,0,1,1,0,0,1
17819,1,0,0,1,0,0,0,0,1
17824,0,0,0,1,0,0,0,0,0
17825,0,0,0,1,0,1,0,0,0
17826,0,0,0,0,0,0,0,0,1
17827,1,0,1,1,1,1,0,0,1
17828,0,0,0,0,0,0,0,1,1
17834,0,0,0,1,0,1,0,0,0
17836,0,0,1,0,0,0,0,0,0
17837,0,0,0,0,1,1,0,0,0
17839,0,0,0,1,0,1,0,0,1
17843,0,1,0,1,1,1,0,0,1
17844,0,1,0,1,1,1,0,0,1
17845,0,1,0,0,1,0,1,0,0
17847,0,0,0,1,0,1,0,0,0
17848,0,0,0,1,0,0,0,0,0
17850,0,0,0,1,1,1,0,0,1
17852,1,1,1,1,1,1,1,1,1
17856,0,0,1,0,0,1,0,0,1
17862,0,0,0,0,1,1,0,0,0
17866,0,0,0,0,1,0,0,0,0
17867,0,1,0,0,1,1,0,0,0
17868,0,1,0,0,1,0,0,0,0
17869,1,0,0,0,0,0,0,0,1
17871,0,0,0,0,0,1,0,0,0
17873,0,0,0,1,0,0,0,0,1
17876,0,0,0,0,0,0,1,0,0
17877,0,0,0,1,0,1,0,1,0
17882,1,0,0,0,0,0,0,0,0
17885,0,0,0,1,0,1,0,0,1
17886,1,0,0,1,1,1,0,0,1
17888,1,0,0,1,0,1,0,1,1
17890,0,1,0,1,0,0,0,0,1
17891,0,0,0,1,0,0,0,0,1
17892,0,0,1,0,0,1,1,0,1
17895,0,0,0,0,1,1,0,0,0
17897,0,0,0,1,1,1,0,0,0
17904,0,1,0,0,1,0,0,0,0
17905,0,0,0,0,0,0,0,0,1
17907,0,0,0,1,0,0,0,0,1
17908,1,0,1,1,0,0,0,1,0
17912,0,0,0,0,1,0,0,0,0
17913,0,0,0,0,0,0,0,1,0
17914,0,0,0,0,0,0,0,1,0
17915,0,0,0,1,0,0,1,0,1
17916,0,0,0,0,0,1,0,0,0
17919,0,0,0,1,0,0,0,0,0
17920,0,0,0,1,0,1,0,0,0
17923,0,1,0,0,1,0,0,0,1
17924,0,1,0,1,1,1,0,1,0
17928,0,0,0,0,0,0,0,0,1
17929,0,0,0,0,1,0,0,0,1
17930,0,0,0,1,0,0,0,0,1
17931,0,0,0,1,0,1,0,0,1
17934,0,0,0,0,0,0,0,0,1
17935,1,0,1,1,1,1,0,1,0
17937,0,0,0,1,1,1,0,0,1
17938,0,0,1,0,0,1,0,0,0
17941,0,0,0,1,0,0,0,0,0
17942,0,0,0,0,1,0,0,0,0
17944,1,0,0,0,0,0,0,0,0
17946,0,0,0,1,0,1,0,0,1
17947,0,0,0,1,0,1,0,0,0
17954,0,0,0,1,0,1,0,0,0
17955,0,0,0,1,0,0,0,0,1
17958,0,0,0,0,1,0,0,0,0
17959,0,0,0,0,1,0,0,0,0
17962,0,0,0,0,1,1,0,0,1
17968,0,0,0,1,1,1,0,1,1
17971,0,0,1,1,0,0,0,0,1
17972,0,1,0,0,0,0,0,1,1
17975,0,0,0,0,0,0,0,0,1
17976,0,0,0,0,0,0,0,1,0
17977,0,0,0,1,1,0,0,0,0
17978,0,0,0,0,1,1,0,0,0
17979,0,1,0,0,0,0,0,1,0
17980,0,0,0,0,1,1,1,0,0
17981,0,0,0,1,1,1,0,0,0
17984,0,0,0,1,0,0,0,0,1
17985,0,0,0,1,1,0,0,0,0
17989,0,0,0,0,0,0,0,0,1
17990,0,0,0,0,0,1,0,0,0
17994,0,0,0,0,0,1,0,0,0
17997,0,1,1,1,1,1,1,0,1
17999,1,0,1,1,0,0,0,0,0
18001,1,0,0,0,0,0,0,0,0
18002,0,0,0,1,1,0,0,0,1
18003,0,0,0,1,0,1,0,0,1
18005,0,0,0,0,1,0,0,0,0
18006,0,0,0,1,0,0,0,0,0
18010,0,0,0,1,0,1,0,1,1
18012,0,0,0,1,1,0,0,1,0
18013,0,0,0,0,0,1,0,0,1
18014,0,1,0,0,1,1,0,0,0
18015,0,0,0,1,0,1,0,0,0
18016,0,0,0,0,0,1,0,0,0
18019,0,1,0,1,1,1,0,0,1
18020,0,0,1,0,1,0,1,1,1
18022,0,0,0,0,1,0,0,0,1
18026,0,0,0,1,0,0,0,0,0
18027,0,0,0,0,0,0,0,0,1
18028,0,0,0,0,0,1,0,0,0
18029,0,1,0,0,1,0,0,0,0
18030,0,0,0,0,0,1,0,0,1
18032,0,0,0,1,0,0,0,0,1
18035,0,0,0,0,1,1,0,0,0
18038,0,0,0,1,0,1,0,0,0
18039,0,0,0,0,0,0,0,0,1
18041,1,0,1,0,0,0,0,0,0
18043,0,0,0,1,0,0,0,0,1
18044,0,0,0,0,1,0,0,0,0
18046,0,0,1,0,0,0,0,0,0
18053,0,0,0,1,0,1,0,1,1
18054,0,0,0,1,0,0,0,0,1
18055,0,0,0,0,0,0,0,0,1
18058,1,0,0,0,1,0,0,0,0
18060,0,1,0,0,1,0,0,0,0
18061,0,0,0,1,0,0,0,0,1
18065,0,0,0,0,1,1,0,0,0
18068,0,0,1,1,0,0,0,1,1
18071,0,1,0,1,1,0,0,0,0
18072,1,0,0,0,0,0,0,0,0
18078,0,0,0,0,1,0,0,0,0
18079,0,1,0,1,0,0,1,1,1
18087,0,0,0,0,0,0,0,0,1
18091,0,0,1,1,0,0,0,0,1
18093,0,0,0,1,0,1,0,0,0
18096,0,0,0,0,0,0,0,0,1
18098,0,0,0,1,0,0,0,0,0
18100,0,0,0,1,0,1,1,1,0
18101,0,0,0,0,0,0,0,0,1
18104,0,0,0,0,0,0,0,0,1
18108,0,0,0,0,0,1,0,0,1
18109,1,0,1,0,0,0,0,0,1
18112,0,1,0,1,1,0,0,0,0
18113,0,1,0,0,1,0,0,0,0
18115,1,0,1,1,1,1,0,0,1
18117,1,1,1,1,1,1,0,0,1
18118,0,0,0,1,0,1,0,0,0
18123,0,0,0,1,0,1,1,1,1
18124,0,0,0,1,1,0,0,0,0
18127,0,0,0,1,0,1,0,0,0
18128,1,1,1,1,1,1,1,1,1
18137,0,0,0,1,0,0,0,0,1
18140,0,0,0,0,0,0,0,0,1
18142,1,0,1,0,0,1,0,0,0
18143,0,0,0,0,0,0,0,0,1
18145,0,0,0,1,0,1,0,0,1
18146,0,0,0,1,0,0,1,0,1
18150,0,1,0,0,0,0,0,0,0
18154,1,0,1,0,0,0,0,0,0
18157,1,0,0,0,1,0,0,0,0
18158,0,1,0,1,1,1,1,0,0
18161,0,0,0,0,0,0,0,1,0
18163,0,0,0,0,0,0,0,0,1
18166,0,1,0,0,0,0,0,0,0
18167,0,0,0,1,0,1,0,1,0
18170,0,0,0,1,0,0,0,0,0
18171,1,0,1,0,0,0,0,0,0
18172,1,0,0,1,1,1,0,0,0
18174,0,0,0,1,1,1,0,0,0
18175,0,0,0,0,0,0,0,1,1
18176,1,0,1,0,0,0,0,0,1
18180,0,0,0,0,1,1,0,0,0
18181,1,0,1,1,1,1,0,1,1
18183,0,0,0,0,0,0,0,0,1
18186,0,0,0,1,1,1,0,0,1
18195,0,0,0,0,0,1,0,1,0
18196,0,0,0,0,1,0,0,0,0
18200,0,0,1,1,0,1,0,0,0
18208,1,0,0,0,0,0,0,0,0
18211,0,0,0,1,0,0,0,1,1
18214,0,1,0,0,1,0,0,0,0
18215,0,0,1,1,0,0,0,0,1
18216,0,1,0,1,1,1,0,0,1
18217,0,0,1,0,1,1,0,0,0
18220,0,0,0,1,0,0,0,0,0
18224,0,1,0,0,1,0,0,1,0
18225,0,0,0,1,0,0,0,0,1
18226,0,0,0,0,1,1,0,0,0
18228,0,0,1,0,0,1,0,0,0
18238,0,1,0,0,0,0,0,0,0
18239,0,1,0,1,1,1,0,1,0
18241,0,0,1,0,0,0,0,1,0
18243,0,1,0,0,0,0,0,0,1
18248,0,1,0,0,1,0,0,0,0
18249,0,0,0,1,1,1,0,0,1
18251,0,0,0,1,0,1,0,0,1
18253,0,0,0,0,0,1,0,0,0
18254,0,1,0,1,1,1,0,0,1
18255,0,0,0,1,0,1,0,0,0
18259,0,0,0,1,0,1,1,0,1
18261,0,0,0,0,0,1,0,0,0
18264,0,0,0,1,1,0,0,0,1
18266,0,0,1,1,0,1,0,0,1
18267,0,0,0,0,0,1,0,0,0
18269,0,0,0,1,0,1,0,0,1
18271,0,0,0,1,1,1,1,0,1
18275,0,0,0,1,0,1,0,1,0
18277,0,0,0,1,0,0,0,0,0
18278,0,1,1,1,1,1,1,1,1
18280,1,1,1,1,1,1,1,1,1
18281,0,1,0,0,1,0,0,0,0
18283,0,0,0,0,1,1,0,0,0
18285,0,0,0,0,1,0,0,0,0
18287,0,0,0,1,0,1,0,0,0
18297,0,1,0,0,0,0,0,1,0
18298,0,0,0,0,0,1,0,0,1
18299,0,0,0,1,1,1,1,0,1
18300,0,0,0,1,0,1,0,0,0
18304,1,0,0,0,0,0,0,0,0
18309,0,1,0,1,1,1,0,0,0
18312,0,0,0,0,1,0,0,0,0
18314,0,0,0,1,0,0,0,0,0
18315,0,0,0,1,0,0,0,0,1
18316,0,0,0,1,0,0,0,1,0
18317,0,0,0,0,1,0,0,0,0
18319,0,1,0,1,1,1,0,0,0
18323,1,0,1,1,0,1,0,1,1
18325,0,0,0,1,0,1,0,0,0
18327,0,0,1,0,0,0,0,0,0
18330,0,0,0,1,0,0,0,0,1
18333,0,0,0,0,0,0,1,0,0
18334,0,0,0,0,1,1,0,0,0
18338,0,0,0,1,1,1,0,0,1
18339,0,0,0,1,0,1,0,0,0
18340,0,0,0,0,0,0,0,1,1
18343,0,0,1,0,0,0,0,0,1
18344,0,0,1,1,0,1,0,1,1
18345,1,0,0,0,0,0,0,0,0
18346,0,0,0,1,0,0,0,0,1
18350,0,1,0,0,1,0,0,0,0
18351,0,0,0,0,0,1,0,0,0
18352,0,0,0,0,0,1,0,0,0
18353,0,0,0,0,1,0,0,0,0
18355,0,0,0,1,1,1,1,0,0
18357,0,0,0,0,1,0,0,0,0
18359,0,0,0,0,1,1,0,0,1
18362,0,0,0,1,0,1,0,0,0
18364,0,0,0,0,1,0,0,0,0
18365,0,1,0,0,1,0,0,0,0
18366,0,0,0,1,0,1,0,0,0
18369,0,0,0,0,1,1,0,0,0
18373,1,0,1,1,0,0,0,0,1
18374,0,0,0,1,0,1,1,0,1
18376,0,0,0,1,0,0,0,0,1
18377,1,1,0,1,0,1,0,0,1
18378,0,0,1,0,0,0,0,0,0
18380,0,0,0,0,0,0,0,0,1
18386,0,0,0,0,1,0,0,0,0
18387,0,0,0,1,0,1,0,0,1
18389,0,0,0,1,1,0,0,0,0
18390,0,0,0,0,0,0,0,1,0
18391,0,0,0,1,0,1,1,0,0
18397,0,0,0,1,0,1,0,0,0
18398,0,0,0,1,0,0,0,0,1
18400,0,0,0,1,0,0,0,0,0
18401,1,0,0,0,0,0,0,0,0
18406,0,1,1,0,1,0,0,0,1
18407,0,0,0,1,0,1,0,0,0
18410,0,0,0,0,0,0,0,0,1
18413,0,1,0,0,0,1,0,0,0
18415,0,1,0,1,0,1,0,0,0
18416,0,0,0,1,0,1,0,1,1
18420,0,0,0,0,1,0,0,0,0
18422,0,0,0,1,0,1,0,0,1
18423,0,0,0,1,1,1,0,0,1
18426,0,1,0,0,1,0,0,0,0
18429,0,0,0,1,0,1,0,0,1
18430,0,1,1,1,0,0,0,0,0
18431,0,0,0,0,1,1,1,0,0
18437,0,0,0,1,0,1,1,0,0
18439,0,0,0,0,0,0,0,0,1
18443,0,1,0,1,1,0,0,0,0
18444,0,0,1,0,0,0,0,0,1
18445,1,0,0,0,0,0,0,0,0
18447,0,0,0,1,0,1,0,0,0
18448,0,1,0,1,1,0,0,0,0
18449,0,0,1,0,0,0,0,1,0
18451,0,0,1,0,0,0,0,0,0
18452,0,0,0,0,1,1,0,0,0
18454,1,0,1,0,0,1,0,0,0
18455,1,1,1,1,1,1,1,1,1
18457,0,0,0,1,0,1,0,0,1
18459,0,1,0,0,1,0,0,0,0
18461,0,0,0,1,0,1,1,0,0
18466,1,0,0,1,0,1,1,1,1
18467,0,0,0,1,1,1,0,0,0
18474,1,0,1,0,0,0,0,0,0
18475,0,0,0,1,0,1,0,0,0
18480,0,1,1,1,1,1,0,0,1
18481,0,1,0,1,0,1,0,1,1
18482,0,0,0,1,0,0,0,0,0
18483,0,0,0,0,0,1,0,0,0
18493,0,0,0,1,0,1,1,1,1
18494,0,0,0,1,0,0,0,0,1
18497,0,1,0,1,0,1,0,0,0
18498,0,1,0,1,1,1,0,0,1
18499,0,0,0,0,0,0,0,1,0
18501,0,0,0,0,1,0,0,0,0
18502,0,0,0,1,0,1,0,1,1
18506,0,0,1,0,1,1,0,0,0
18507,0,0,0,1,1,1,0,0,0
18509,0,0,0,0,0,1,0,0,0
18510,0,1,1,1,1,1,0,0,0
18513,0,0,0,0,1,0,0,0,0
18514,0,0,0,1,0,1,0,0,0
18515,0,0,0,1,0,1,0,0,0
18517,0,0,0,1,0,1,0,0,0
18518,0,0,0,1,0,1,0,0,0
18519,0,0,0,1,0,1,0,1,1
18526,0,0,0,1,0,1,0,0,1
18527,0,0,1,1,1,1,0,0,1
18535,0,0,0,0,0,1,0,0,1
18536,0,0,0,1,0,1,0,0,1
18537,1,0,1,0,0,1,0,0,1
18538,0,0,0,1,0,1,0,0,0
18539,0,0,0,0,0,0,1,0,0
18540,0,0,0,0,0,0,0,0,1
18545,0,0,0,1,1,0,0,0,0
18548,0,0,0,1,0,0,0,0,0
18553,1,0,0,0,0,0,0,0,0
18556,0,0,0,0,1,0,0,0,0
18562,0,0,0,0,0,1,1,0,0
18563,0,0,0,0,0,1,0,0,0
18566,0,0,0,0,0,1,0,0,0
18567,0,0,0,1,1,0,0,0,0
18569,0,0,0,1,1,1,0,0,0
18576,0,0,0,1,0,0,0,0,1
18589,0,0,0,1,0,1,1,1,0
18590,1,0,0,1,0,1,0,0,0
18595,0,0,0,1,0,0,0,0,1
18598,0,0,1,0,0,0,0,0,0
18599,0,0,1,0,0,0,0,0,0
18600,0,1,0,0,1,1,0,0,0
18602,0,0,0,1,0,0,0,0,1
18603,0,0,1,0,0,0,0,0,0
18606,0,0,0,1,0,0,0,0,0
18607,0,0,0,1,0,0,0,0,1
18611,0,0,0,1,0,0,0,0,1
18612,1,0,0,0,0,0,0,0,0
18614,0,0,0,1,0,0,0,0,0
18619,0,1,0,0,1,1,0,0,0
18623,0,0,1,0,0,0,0,0,0
18627,1,0,0,0,0,0,0,0,0
18628,0,1,0,0,1,1,0,0,0
18630,0,0,0,1,0,0,0,0,1
18631,0,1,0,0,1,1,0,0,0
18633,0,1,0,0,1,0,0,0,0
18635,0,0,0,1,0,1,0,1,1
18639,0,0,1,0,0,1,0,0,0
18640,0,1,0,1,1,1,0,0,0
18641,1,0,0,0,0,0,0,0,0
18642,0,1,0,0,0,0,0,0,0
18644,0,1,1,0,0,0,1,0,0
18649,0,0,0,1,0,1,0,0,0
18650,0,0,0,0,0,1,0,0,0
18651,0,0,0,0,0,0,1,0,0
18653,0,0,0,0,0,0,0,0,1
18655,1,0,0,0,0,0,0,0,0
18656,0,0,0,1,0,0,0,0,0
18658,0,0,0,1,0,0,0,0,1
18660,0,1,0,1,1,0,0,0,0
18663,1,0,0,0,0,1,0,0,0
18665,0,0,0,1,0,0,0,0,1
18666,0,1,0,0,1,0,0,1,0
18668,0,1,0,1,1,1,0,0,0
18670,0,0,0,1,1,1,0,0,0
18676,0,0,0,1,0,1,0,0,0
18679,0,0,1,1,0,1,0,0,0
18681,0,0,0,0,1,0,0,0,0
18683,0,1,1,1,1,1,0,0,1
18684,0,0,0,0,0,0,0,1,0
18686,0,0,0,0,1,0,0,0,0
18691,0,0,0,0,0,0,0,1,0
18696,0,0,0,1,1,0,0,0,1
18697,0,1,0,1,0,1,0,0,0
18698,0,1,0,1,1,1,0,0,0
18704,1,0,0,1,0,1,1,0,1
18705,0,0,0,1,0,0,0,0,1
18716,0,0,0,0,1,1,0,0,0
18717,0,0,0,1,1,1,0,0,0
18718,0,0,0,1,0,1,0,0,0
18719,0,0,0,1,0,1,0,0,0
18721,0,1,0,1,0,0,0,0,0
18724,0,0,0,1,0,1,0,0,0
18725,0,1,0,0,1,1,0,0,0
18729,0,0,0,0,1,0,0,0,0
18734,0,1,0,0,1,0,0,0,0
18737,0,0,0,1,0,0,0,0,0
18738,0,0,0,0,0,0,0,1,0
18739,0,0,0,0,0,0,0,1,1
18749,0,0,0,0,1,1,0,0,0
18750,0,0,1,0,1,0,0,0,0
18752,1,0,0,0,1,0,0,0,0
18753,1,0,1,0,1,0,0,0,0
18755,1,0,0,0,0,0,0,0,0
18756,0,0,0,1,0,1,0,0,1
18758,0,0,1,1,0,1,0,0,0
18759,0,0,0,0,1,0,0,0,0
18760,0,0,0,1,0,1,0,0,0
18761,0,1,0,0,1,0,0,1,0
18762,0,0,0,1,0,0,1,0,1
18766,0,0,0,0,1,0,0,0,0
18767,0,0,0,0,1,0,0,0,0
18770,0,0,0,1,0,0,0,0,1
18772,0,0,0,0,0,1,0,1,1
18773,0,0,0,0,1,1,0,0,0
18780,0,0,0,0,0,0,1,0,0
