,Spark,React,.NET Core,Firebase,AngularJS,Node.js,Hadoop,Cordova,Xamarin
45743,0,0,1,0,0,0,0,0,0
45744,0,0,1,0,0,0,0,0,0
45745,0,0,0,0,1,1,0,0,1
45746,0,0,1,0,0,0,0,0,0
45751,0,1,0,0,1,1,0,0,0
45752,0,0,0,0,1,1,0,0,0
45756,0,0,0,0,0,1,0,0,0
45760,0,1,0,0,1,1,0,0,0
45761,0,0,0,0,1,1,0,1,0
45763,0,1,1,0,1,1,0,0,0
45764,0,0,0,0,1,0,0,1,0
45766,0,0,1,0,1,0,0,0,0
45767,0,0,0,0,1,1,0,1,0
45768,0,0,1,0,1,0,0,0,0
45769,0,0,0,0,0,1,0,0,0
45770,0,0,0,0,1,0,0,0,0
45771,0,0,0,0,1,0,0,1,0
45773,0,0,1,0,0,1,0,0,1
45776,0,1,0,0,0,1,0,0,0
45777,0,1,0,0,1,1,0,0,0
45781,0,0,0,0,1,0,1,0,0
45783,0,0,0,1,0,0,0,0,0
45784,0,0,0,1,0,0,0,0,0
45790,0,0,0,0,1,1,0,0,0
45792,0,0,0,0,1,1,0,0,0
45794,0,0,1,0,0,0,0,0,0
45796,0,0,1,0,0,1,0,0,0
45801,0,1,0,0,0,1,0,0,0
45806,0,0,0,0,1,0,0,0,0
45808,0,0,1,0,0,0,0,0,0
45812,1,0,0,0,0,0,0,0,0
45814,0,0,0,0,1,1,0,0,0
45815,0,0,0,0,0,0,0,1,0
45816,0,1,0,0,0,1,0,0,0
45817,0,1,0,0,0,1,0,0,0
45819,0,0,0,0,1,0,0,0,0
45820,0,0,1,0,0,0,0,0,0
45821,0,0,0,0,1,1,0,0,0
45822,0,0,1,0,0,0,0,0,0
45826,0,0,1,0,1,0,0,0,0
45827,0,0,0,0,0,1,0,0,0
45828,0,0,1,0,0,0,0,0,0
45829,0,0,0,0,1,0,0,0,0
45831,0,0,0,0,1,1,0,0,0
45832,0,0,1,0,0,1,0,0,1
45833,0,1,0,0,0,0,0,0,0
45838,0,1,0,0,0,0,0,0,0
45839,0,0,0,1,1,0,0,0,0
45843,0,0,0,0,1,1,0,0,0
45848,0,0,0,0,1,1,0,1,0
45849,0,0,0,0,1,1,0,1,0
45850,0,0,1,0,0,0,0,0,0
45852,0,0,1,0,0,0,0,0,0
45853,1,0,0,1,1,1,1,0,0
45854,0,0,0,0,1,1,0,1,0
45855,0,0,0,0,0,0,1,0,0
45856,0,0,1,0,0,0,0,0,0
45857,0,0,0,0,1,1,0,0,0
45860,0,0,1,0,0,0,0,1,0
45861,0,0,0,0,0,1,0,0,0
45864,0,0,0,0,0,1,0,0,0
45865,0,0,1,0,0,1,0,0,0
45866,0,0,0,0,0,1,0,0,0
45867,0,1,0,0,0,1,0,0,0
45870,0,0,1,0,0,0,0,0,0
45872,0,0,1,0,0,1,0,0,1
45874,0,0,1,0,0,0,0,0,0
45875,0,0,0,0,0,0,0,1,0
45879,0,0,1,0,0,0,0,0,0
45880,0,0,0,1,0,0,0,0,0
45885,0,0,1,0,0,0,0,0,0
45887,0,0,0,0,1,1,0,0,0
45888,0,0,1,0,1,0,0,0,0
45889,0,0,0,0,0,1,0,0,0
45890,0,1,0,0,0,0,0,0,0
45894,0,0,0,1,1,1,0,0,0
45895,0,0,0,0,0,1,0,0,0
45896,0,0,0,0,1,0,1,0,0
45897,0,1,1,0,0,0,0,0,0
45898,0,0,0,0,0,1,0,0,0
45899,0,0,1,0,0,0,0,0,0
45901,0,0,0,1,0,0,0,0,0
45902,0,0,0,0,1,0,0,0,0
45905,0,0,0,0,0,1,0,0,0
45907,0,0,0,0,0,1,0,1,0
45908,0,0,1,0,0,0,0,0,1
45911,0,1,0,0,1,1,1,0,0
45912,0,0,1,0,1,1,0,0,0
45918,0,1,0,0,0,0,0,0,0
45920,0,0,1,0,0,0,0,0,0
45921,0,0,0,0,0,1,0,0,0
45922,0,0,1,0,0,0,0,0,0
45923,0,0,0,0,0,1,0,0,0
45929,1,0,0,0,0,0,1,0,0
45930,0,0,0,0,0,1,0,0,0
45931,0,0,0,0,1,1,0,0,0
45934,0,1,0,0,1,1,0,0,0
45935,0,0,0,0,1,1,0,0,0
45937,0,0,1,0,0,0,0,0,0
45939,1,0,0,0,0,1,1,0,0
45943,1,0,0,0,0,0,0,0,0
45945,0,0,0,1,1,1,0,0,0
45947,0,1,0,0,0,1,0,0,0
45948,0,1,0,1,1,1,0,0,0
45949,0,1,0,1,1,1,0,1,0
45950,0,0,0,0,1,0,0,0,0
45951,0,0,0,1,1,1,1,0,0
45953,0,1,1,0,1,1,0,0,0
45955,0,0,0,1,0,0,1,0,0
45956,0,0,1,0,0,0,0,0,1
45957,0,0,1,0,0,0,0,0,0
45958,0,0,0,0,1,0,0,0,0
45960,0,1,0,0,0,1,0,0,0
45962,0,1,0,0,0,1,0,0,1
45966,0,1,1,0,0,0,0,1,1
45967,0,0,1,0,0,0,0,0,0
45971,0,1,0,0,1,1,0,0,0
45973,0,0,0,0,0,1,0,0,0
45974,0,0,0,1,0,1,0,0,0
45975,0,0,0,0,1,1,0,1,0
45976,0,0,0,0,1,0,0,0,0
45979,0,1,0,0,1,1,0,0,0
45980,0,0,1,0,1,0,0,0,1
45983,0,0,0,0,0,1,0,0,0
45984,0,1,0,0,0,1,0,0,0
45985,0,0,0,0,1,0,0,0,0
45987,0,0,1,0,0,0,0,0,0
45993,0,0,0,0,1,1,0,0,0
45995,0,0,1,0,0,0,0,0,0
45996,0,1,0,1,0,1,0,0,0
45997,0,1,0,0,0,1,0,1,0
45998,0,0,0,0,0,0,0,0,1
46001,0,0,0,0,1,1,0,0,0
46003,0,0,0,0,0,1,0,0,0
46005,0,0,0,0,1,0,0,0,0
46007,0,0,0,0,0,1,0,0,0
46008,0,0,0,0,1,0,0,0,0
46010,0,0,0,0,0,1,0,0,0
46014,1,0,0,0,0,0,0,0,0
46015,0,0,0,0,0,1,0,0,0
46016,0,0,0,0,0,0,1,0,0
46017,0,0,0,0,0,1,0,0,0
46019,0,0,1,0,0,0,0,0,1
46022,0,1,1,1,1,1,0,1,0
46028,0,0,1,0,1,1,0,0,0
46029,0,0,0,0,1,1,0,1,0
46030,0,1,0,0,0,1,0,0,0
46031,0,0,0,0,1,1,0,1,0
46033,0,0,0,0,1,1,0,0,0
46035,0,1,0,0,0,0,0,0,0
46038,0,0,0,0,0,1,0,0,0
46040,0,1,0,0,1,1,0,0,0
46041,0,0,0,0,1,0,0,0,0
46042,0,0,0,0,0,0,1,0,0
46044,0,1,0,0,1,1,0,0,0
46047,0,0,1,0,0,1,0,0,0
46048,0,0,0,0,0,1,0,0,0
46049,0,0,0,0,0,1,0,0,0
46050,0,0,1,0,0,0,0,0,0
46053,1,0,0,0,1,0,0,0,0
46054,0,0,0,1,1,0,0,0,0
46056,0,1,1,1,1,1,1,0,1
46060,0,0,1,0,0,1,0,0,0
46063,0,0,0,0,1,1,0,0,0
46064,0,0,0,0,0,1,0,0,0
46065,0,0,1,0,1,1,0,0,0
46068,0,0,0,0,1,1,0,0,1
46070,0,0,0,0,1,0,0,0,0
46071,0,1,0,0,0,1,0,0,0
46075,0,0,1,0,0,0,0,0,0
46078,0,0,1,0,0,1,0,0,0
46079,0,0,0,0,0,1,0,0,0
46080,0,0,0,0,0,1,0,1,0
46086,0,1,0,0,0,0,0,0,0
46087,0,0,0,0,1,0,0,0,0
46091,0,0,1,0,0,0,0,0,0
46093,0,0,0,1,1,0,0,1,0
46095,0,0,0,1,0,0,0,0,0
46097,0,0,0,0,1,0,0,0,0
46100,0,0,1,0,0,0,0,0,0
46101,0,0,1,0,1,1,0,0,0
46102,0,1,0,0,0,0,0,0,0
46104,0,0,0,0,1,1,0,1,0
46105,0,0,1,0,0,0,0,0,0
46106,0,1,0,0,0,0,0,0,0
46108,0,0,0,0,1,0,0,0,0
46110,0,0,0,0,0,1,0,0,0
46111,0,0,0,0,0,1,0,0,0
46113,0,0,0,1,0,0,0,0,0
46115,0,0,0,1,0,0,0,0,0
46118,0,1,0,0,0,1,0,0,0
46121,0,0,0,0,1,0,0,0,0
46124,1,1,1,1,1,1,1,1,1
46125,0,0,0,0,0,0,0,0,1
46128,0,0,1,0,1,1,0,0,0
46130,0,0,0,0,1,0,0,0,0
46131,0,0,0,0,0,0,0,0,1
46132,0,0,1,0,0,0,0,0,0
46133,0,0,1,0,1,1,0,0,0
46135,0,0,0,0,1,1,0,0,0
46139,0,0,0,0,1,0,0,0,0
46142,0,0,0,0,0,1,0,0,1
46144,0,1,0,0,1,1,0,0,0
46145,0,0,1,0,0,0,0,0,0
46146,0,1,1,0,0,0,0,0,0
46150,0,0,0,0,0,1,0,0,0
46152,1,0,0,0,0,0,0,0,0
46153,0,0,0,0,1,0,0,0,0
46154,0,0,0,0,1,1,0,0,0
46155,0,0,1,0,0,0,0,0,0
46156,0,0,0,0,0,1,0,0,0
46158,0,0,1,0,0,1,0,0,0
46162,0,0,0,0,1,1,0,0,0
46163,0,0,0,0,1,1,0,1,0
46164,0,0,0,0,1,1,0,0,0
46165,0,1,0,0,0,1,0,0,0
46166,0,0,0,0,0,1,0,0,0
46167,0,0,0,0,0,1,0,0,0
46172,0,0,1,0,0,0,0,0,0
46174,0,0,0,0,0,1,0,0,0
46176,0,1,0,0,1,1,0,0,0
46179,0,0,0,1,0,0,0,0,0
46180,0,1,1,0,0,1,0,0,0
46182,0,1,0,0,1,1,0,1,0
46184,0,1,0,0,0,0,0,0,0
46186,0,0,1,0,0,0,0,0,1
46187,0,0,0,0,0,0,0,1,1
46188,0,0,0,0,0,1,0,1,0
46192,0,0,0,0,0,1,0,0,0
46193,0,0,1,0,0,0,0,0,0
46194,0,0,0,0,1,1,0,1,0
46195,0,0,1,0,0,0,0,0,0
46196,0,0,0,0,1,0,0,0,0
46197,0,0,0,0,1,1,0,0,0
46199,0,1,0,0,0,1,0,0,0
46200,0,0,0,0,0,0,0,0,1
46201,0,0,0,0,0,1,0,0,0
46202,0,0,0,1,0,0,0,0,0
46203,0,0,0,0,0,0,0,0,1
46206,0,0,0,0,1,0,0,0,0
46207,0,0,0,0,1,0,0,0,0
46208,1,0,1,0,1,1,0,0,0
46213,0,0,0,1,0,0,0,0,0
46215,0,0,0,0,1,0,0,0,0
46219,0,0,1,0,0,0,0,0,0
46220,0,0,1,0,1,1,0,1,0
46221,0,0,0,1,1,1,0,0,0
46222,0,1,0,0,0,0,0,0,0
46224,0,1,0,0,1,1,0,0,0
46230,1,0,0,0,1,0,1,0,0
46237,0,0,0,0,0,1,0,0,0
46242,0,0,0,0,0,1,0,0,0
46243,0,0,0,1,0,1,0,0,0
46244,0,0,0,0,1,0,0,0,0
46245,0,0,1,0,1,0,0,0,0
46247,0,1,0,0,1,1,0,0,0
46251,0,0,0,0,1,1,0,0,0
46253,0,0,0,1,0,0,0,0,0
46255,0,1,0,0,1,1,0,0,0
46257,0,0,0,0,0,1,0,0,0
46258,0,0,0,0,1,0,0,0,0
46259,0,1,0,0,1,1,0,1,0
46260,0,1,0,0,1,1,0,0,0
46261,0,0,0,0,0,0,0,1,0
46264,0,1,0,0,1,1,0,0,0
46265,0,1,0,0,1,1,0,0,0
46267,0,0,1,0,1,0,0,0,0
46269,0,0,1,0,0,1,0,0,0
46271,0,0,1,0,1,1,0,0,0
46273,0,0,1,0,0,0,0,0,0
46278,0,1,0,0,0,1,0,0,0
46279,0,0,1,0,0,0,0,0,0
46281,0,0,1,0,1,1,1,0,0
46282,0,0,0,0,1,0,0,1,0
46284,0,0,1,0,1,1,0,0,0
46286,0,1,0,0,1,1,1,0,0
46287,0,0,1,0,0,0,1,0,0
46288,0,0,0,0,0,0,0,0,1
46289,0,1,0,0,0,1,1,0,0
46291,0,0,0,0,1,1,0,0,0
46293,0,1,0,1,1,1,0,0,0
46295,0,0,1,0,1,1,0,1,0
46301,0,0,1,0,0,0,0,0,0
46302,0,0,0,0,0,1,0,0,0
46303,0,0,1,0,0,0,0,0,0
46304,0,0,0,0,1,0,0,0,0
46305,0,1,0,0,0,0,0,0,0
46306,0,0,1,0,0,0,0,0,1
46307,0,1,0,1,0,1,0,1,0
46308,0,0,0,0,1,1,0,0,0
46311,0,0,1,0,0,0,0,0,0
46313,0,1,0,0,0,0,0,0,0
46315,0,0,0,0,1,1,0,0,0
46316,0,0,0,0,1,0,0,0,0
46317,0,0,0,0,0,1,0,0,0
46318,0,0,0,0,1,0,0,1,0
46321,0,0,0,0,1,0,0,0,0
46322,1,0,0,1,1,1,1,1,0
46323,0,0,0,0,1,0,0,0,0
46327,0,0,0,0,1,1,0,0,0
46329,0,0,0,0,1,1,0,0,0
46330,0,0,0,0,1,0,0,0,0
46332,0,0,1,0,0,0,0,0,0
46334,1,0,0,0,0,0,0,0,0
46339,1,1,0,1,1,1,0,0,0
46340,0,0,0,0,1,1,0,0,0
46342,0,0,1,0,0,0,0,0,0
46343,0,0,0,0,0,0,0,1,0
46344,1,0,0,0,0,0,0,0,0
46346,0,0,1,0,0,1,0,0,0
46347,0,1,0,0,1,0,0,0,0
46352,1,0,0,0,0,0,0,0,0
46353,0,0,1,0,0,0,0,0,1
46355,0,1,0,0,1,0,0,0,0
46356,0,0,0,0,1,1,0,0,0
46361,0,1,0,1,1,1,0,0,0
46363,0,0,0,1,1,1,0,0,0
46364,0,1,0,1,1,0,0,0,0
46365,0,0,0,0,1,0,0,0,0
46366,0,0,0,1,1,0,0,0,0
46368,0,0,1,0,0,1,0,0,0
46370,0,1,0,1,1,1,0,0,0
46372,0,1,0,0,0,1,0,0,0
46377,0,0,1,0,0,0,0,0,0
46378,0,0,1,0,1,1,0,0,1
46379,0,0,0,0,1,1,0,0,0
46381,1,1,0,0,1,0,1,0,0
46382,0,0,0,0,1,0,0,1,0
46383,0,1,0,0,1,1,0,0,0
46385,0,0,0,1,0,1,0,0,0
46388,0,1,1,0,1,1,0,1,0
46393,0,1,1,1,1,1,0,0,0
46395,0,0,0,0,0,1,0,0,0
46397,0,0,0,0,0,1,0,0,0
46398,0,1,0,0,1,1,0,1,0
46399,0,0,0,0,0,0,0,1,0
46400,0,0,0,0,0,1,0,0,0
46403,0,1,0,0,0,1,0,0,0
46404,0,1,0,1,1,1,0,1,1
46405,0,0,1,0,0,0,0,0,0
46407,0,0,0,0,1,0,0,0,0
46409,0,1,0,0,0,1,0,0,0
46412,0,1,0,0,0,1,0,0,0
46414,0,0,1,0,0,1,0,0,0
46415,0,1,0,0,0,0,0,0,1
46416,0,1,0,0,1,1,0,0,0
46418,0,1,1,0,0,0,0,0,0
46419,0,1,0,0,0,1,0,0,0
46421,0,1,0,0,0,1,0,1,0
46423,0,0,0,1,1,1,0,0,0
46424,0,0,1,1,0,0,0,0,0
46428,0,0,0,1,0,1,0,1,0
46429,0,0,1,0,0,0,0,0,1
46431,0,0,0,0,1,0,0,0,0
46432,0,0,0,0,1,1,0,1,0
46435,0,0,0,0,1,0,0,0,0
46442,0,0,1,0,0,0,0,0,0
46445,1,0,0,0,0,0,1,0,0
46446,0,0,0,0,0,1,0,1,0
46448,0,0,0,1,0,0,0,0,0
46450,0,0,1,0,0,0,0,0,0
46451,0,0,0,1,0,0,0,0,0
46452,0,0,0,1,0,0,0,0,0
46454,0,0,0,0,1,0,0,0,0
46456,0,0,0,0,0,1,0,0,0
46457,0,0,0,0,1,0,0,0,0
46458,0,0,0,0,1,1,1,0,0
46459,0,0,1,0,0,0,0,0,0
46460,0,0,0,0,1,0,0,0,0
46461,0,0,0,0,0,1,0,0,0
46462,0,0,1,0,0,0,0,0,0
46463,0,0,0,0,0,1,0,0,0
46465,1,0,0,0,0,0,0,0,0
46466,0,0,0,0,0,1,0,0,0
46467,0,0,0,0,1,1,0,0,0
46469,0,0,0,0,1,1,0,0,0
46473,0,1,0,0,1,1,0,0,0
46475,0,0,1,0,1,1,0,1,0
46476,0,1,0,0,1,1,0,0,0
46477,0,1,1,0,1,1,0,0,1
46478,0,0,0,0,1,0,0,0,0
46479,0,0,1,0,0,0,0,0,0
46484,0,0,0,0,1,0,0,0,0
46487,0,0,1,0,0,0,0,0,0
46488,0,0,0,0,0,1,0,0,0
46490,0,0,1,0,1,1,0,0,0
46491,1,1,0,0,1,0,0,0,0
46494,0,1,1,0,0,1,0,0,0
46499,0,0,0,0,1,0,0,0,0
46500,0,0,0,0,1,1,0,0,0
46505,0,0,0,0,1,0,0,0,0
46507,0,0,0,0,1,1,0,0,0
46509,0,0,1,0,0,0,0,0,0
46510,0,0,0,0,0,1,0,0,0
46513,0,0,0,0,0,0,0,1,1
46514,0,0,1,0,1,1,0,0,0
46516,0,0,0,0,1,0,0,0,0
46517,0,0,0,0,0,1,0,0,0
46518,0,0,1,0,0,0,0,0,0
46519,0,0,0,1,1,1,0,0,0
46521,0,0,1,0,0,0,0,0,1
46524,0,0,0,1,0,1,0,0,0
46525,0,0,1,0,0,0,0,0,0
46528,0,0,0,1,1,1,0,0,0
46532,0,0,0,0,1,1,0,0,0
46534,0,0,0,0,0,1,0,0,0
46538,0,1,0,0,0,0,0,0,0
46540,0,0,1,0,0,0,0,0,0
46541,0,0,0,0,0,1,0,0,0
46548,0,1,0,0,0,1,0,0,0
46549,0,0,0,0,1,1,0,0,0
46552,0,0,1,1,0,1,0,0,1
46553,0,0,0,0,0,0,0,0,1
46555,0,1,0,1,1,1,0,0,0
46556,0,0,0,0,0,0,1,0,0
46559,0,0,1,0,0,0,0,0,0
46561,0,0,0,0,0,1,0,0,0
46563,0,0,0,0,1,0,0,0,0
46570,0,0,0,0,0,1,0,0,0
46574,0,0,0,0,1,0,0,0,0
46575,0,0,0,1,0,0,0,0,0
46576,0,0,0,0,1,1,0,0,0
46579,0,0,1,0,0,0,0,0,0
46580,0,0,0,0,1,1,0,0,0
46581,0,0,0,0,1,1,0,0,0
46584,0,0,0,0,1,0,0,0,0
46589,0,0,0,0,1,0,0,0,0
46590,0,0,0,0,1,1,0,0,0
46591,0,0,1,0,0,0,0,0,0
46593,0,1,0,0,1,1,0,0,0
46594,0,0,1,0,1,0,0,0,0
46596,0,0,0,1,0,0,0,0,0
46600,0,1,1,0,1,1,0,0,1
46601,1,0,1,0,0,0,1,0,0
46602,0,1,1,0,0,0,0,0,0
46603,0,0,0,0,0,0,1,0,0
46604,0,0,1,0,1,1,0,0,1
46607,0,1,0,1,1,1,0,0,0
46609,0,1,0,0,0,1,0,0,0
46611,0,0,0,0,0,1,0,0,0
46612,0,0,0,0,0,0,0,0,1
46614,0,1,1,0,0,0,0,0,0
46616,0,0,0,0,1,1,0,0,0
46617,0,1,0,0,1,0,0,0,0
46618,0,0,1,0,0,0,0,0,0
46621,0,1,0,1,1,1,0,1,0
46622,0,0,1,0,0,0,0,0,0
46623,0,0,1,0,1,1,0,0,0
46624,0,1,1,0,1,1,0,0,1
46627,0,0,1,0,1,1,0,0,0
46628,0,0,0,0,0,1,0,0,0
46629,0,1,1,0,1,1,0,1,0
46632,0,0,1,0,0,0,0,0,0
46634,0,0,1,0,0,0,0,0,0
46635,0,0,1,0,0,0,0,0,1
46636,0,0,1,1,0,1,0,0,0
46638,0,0,1,0,1,1,0,0,1
46640,0,1,0,0,1,1,0,1,0
46643,0,0,0,1,0,1,0,0,0
46644,0,0,0,0,1,1,1,0,0
46645,0,0,0,0,0,1,0,0,0
46648,0,0,1,0,1,0,0,0,0
46650,1,0,0,0,1,1,1,0,0
46651,0,0,1,0,1,1,0,0,0
46654,0,1,0,0,0,1,0,0,0
46655,1,1,0,0,1,0,0,0,0
46662,0,0,0,1,1,1,1,1,1
46666,0,0,0,0,1,0,0,0,0
46671,0,1,0,0,1,1,0,0,0
46672,0,0,0,0,1,1,0,0,0
46674,0,0,0,1,0,1,0,0,0
46675,0,0,0,0,0,0,1,0,0
46681,0,0,0,0,1,1,0,0,0
46684,0,0,1,0,0,0,0,0,0
46689,0,0,0,0,1,0,0,0,0
46691,0,0,0,0,0,1,0,0,0
46693,0,1,0,0,0,1,0,0,0
46696,0,1,0,0,0,1,0,0,0
46698,0,0,0,0,1,0,0,0,0
46700,0,0,1,0,1,1,0,0,0
46702,0,0,1,0,0,0,0,0,0
46703,0,0,0,0,1,1,1,0,0
46704,0,0,1,0,1,0,0,0,0
46707,0,0,1,0,0,0,0,0,0
46711,0,1,0,0,0,1,0,1,0
46712,0,0,0,0,1,0,0,0,0
46713,0,0,0,0,1,0,0,0,0
46716,0,0,1,1,1,1,0,0,0
46717,0,1,0,0,1,0,0,0,0
46720,0,0,1,1,0,1,0,0,0
46721,0,0,0,0,1,0,0,0,0
46722,0,0,0,0,0,0,0,0,1
46723,0,0,1,1,0,0,0,0,1
46724,0,0,0,1,0,0,0,0,0
46726,0,1,0,0,0,1,0,0,0
46730,0,1,0,0,0,0,0,0,0
46731,0,1,1,0,1,1,0,0,0
46732,0,1,0,0,0,1,0,0,0
46733,0,0,1,0,0,0,0,0,0
46734,0,0,0,0,0,0,0,1,0
46735,0,0,0,0,1,1,0,0,0
46736,0,0,0,0,0,1,0,0,0
46737,0,0,1,0,0,0,0,0,0
46740,0,0,1,1,0,0,0,0,0
46741,0,0,1,0,1,1,0,1,0
46742,1,0,0,0,0,0,0,0,0
46743,0,0,1,0,0,0,0,0,0
46744,0,0,1,0,0,0,0,0,0
46745,0,0,1,0,0,0,0,0,0
46747,0,0,1,0,0,0,0,0,1
46751,0,0,1,0,0,0,0,0,0
46752,0,0,1,0,0,0,0,0,0
46755,1,0,0,0,0,1,1,0,0
46757,0,0,1,0,1,0,0,0,0
46759,0,0,0,1,0,0,0,0,0
46760,1,0,0,0,0,0,1,0,0
46762,0,0,0,0,1,1,0,0,0
46767,0,1,0,0,0,0,0,0,0
46769,0,1,0,0,0,1,0,1,0
46770,0,0,0,0,0,1,0,0,0
46772,0,0,0,1,1,1,0,0,0
46774,0,1,0,1,1,1,0,0,0
46779,0,0,0,0,0,1,0,0,0
46780,0,0,1,0,0,1,0,1,0
46781,0,0,1,0,0,0,0,0,0
46783,0,0,0,0,1,1,0,0,0
46784,1,1,0,1,1,1,1,0,0
46785,0,0,0,0,1,0,0,0,0
46786,0,0,0,0,0,1,0,1,0
46787,0,0,0,0,1,0,0,0,0
46790,0,0,0,1,1,0,0,1,0
46791,0,1,0,0,0,1,0,0,0
46792,0,1,0,1,1,1,0,1,0
46799,0,0,0,0,1,0,0,1,0
46800,0,0,0,0,1,0,0,0,0
46802,0,1,0,0,0,0,0,0,0
46804,0,0,0,1,0,1,0,1,0
46806,0,0,0,0,0,0,0,1,0
46808,0,1,0,0,1,1,0,0,1
46813,0,0,1,0,0,0,0,0,0
46815,0,1,0,0,0,0,0,0,0
46816,0,0,0,0,1,0,0,0,0
46817,0,0,1,0,0,0,0,0,0
46818,0,0,0,0,0,1,0,0,0
46820,0,0,0,0,1,0,0,0,0
46821,0,0,0,0,1,1,0,0,0
46823,0,0,1,0,0,0,0,0,0
46824,0,0,1,0,0,0,0,0,1
46826,0,0,1,0,0,0,0,0,0
46827,0,0,0,1,0,0,0,0,0
46828,0,0,1,0,1,1,0,0,1
46831,0,1,0,0,0,1,0,0,0
46833,0,1,0,0,0,1,0,0,0
46835,0,0,0,0,1,1,0,0,0
46836,0,0,1,0,0,0,0,0,0
46837,0,0,0,1,1,1,0,0,0
46838,0,1,0,0,0,1,0,0,0
46842,0,0,1,0,0,0,0,0,0
46843,0,0,0,1,1,1,0,1,1
46844,0,0,1,0,0,0,0,0,0
46850,0,0,0,0,1,1,0,1,0
46859,0,1,0,0,0,1,0,0,0
46860,0,0,1,0,0,1,0,0,0
46861,0,0,1,0,0,0,0,0,0
46863,0,0,1,1,1,0,0,0,0
46864,0,0,1,0,0,0,0,0,1
46866,0,1,0,0,0,0,0,0,0
46867,0,0,1,0,1,0,0,0,0
46869,0,1,0,0,1,1,0,0,1
46871,0,0,0,0,1,0,0,0,0
46872,1,0,0,0,1,1,1,0,0
46873,0,1,0,0,0,1,0,0,0
46877,0,0,0,0,1,1,0,0,0
46879,0,0,1,0,0,1,0,0,0
46883,0,0,0,0,1,1,0,0,0
46885,0,1,1,0,1,1,0,0,0
46886,0,0,1,0,0,1,0,0,0
46896,0,0,0,0,1,1,0,1,0
46898,0,0,1,0,0,0,0,0,0
46899,0,0,0,0,0,1,0,0,0
46902,0,0,0,0,0,1,0,0,0
46906,0,0,1,0,0,1,0,0,0
46907,0,0,0,0,1,1,0,0,0
46909,0,0,0,0,1,1,0,0,0
46912,0,0,0,0,1,0,0,0,0
46913,0,0,1,0,0,0,0,0,0
46916,0,0,0,0,1,0,0,0,0
46919,0,0,0,1,1,1,0,0,0
46920,0,0,0,1,0,0,0,0,0
46921,0,0,1,0,0,0,0,0,0
46922,0,1,0,0,0,1,0,0,0
46924,0,0,1,0,1,0,0,0,0
46926,0,0,0,0,1,0,0,0,0
46928,1,0,0,0,0,1,0,1,0
46929,0,0,0,0,1,0,0,0,0
46930,0,0,1,0,0,0,0,0,0
46932,0,1,0,0,0,0,0,0,1
46933,0,0,0,0,1,0,0,0,0
46942,0,0,0,1,0,0,0,0,0
46944,0,1,0,0,0,1,0,0,0
46945,0,0,1,0,0,0,0,0,0
46946,0,0,0,0,1,0,0,0,0
46948,1,0,1,0,0,0,0,0,0
46949,0,1,0,0,1,0,0,0,0
46950,0,0,0,0,1,0,0,0,0
46954,0,0,0,0,0,1,0,0,0
46955,0,0,1,0,0,0,0,0,1
46956,0,0,1,0,0,0,0,0,0
46959,0,1,0,1,1,1,0,1,0
46960,0,0,0,0,0,1,0,0,0
46961,0,1,0,0,0,0,0,0,0
46963,0,0,1,0,0,0,0,0,0
46964,0,1,0,0,0,1,0,0,0
46966,0,1,0,0,0,1,0,0,0
46968,0,0,1,0,0,0,0,0,0
46969,1,0,0,0,0,0,1,0,0
46970,1,0,0,0,1,0,1,0,0
46972,0,0,1,0,1,0,0,0,0
46973,0,0,1,0,1,0,0,0,0
46976,0,0,1,0,0,0,1,0,0
46977,0,0,1,0,0,1,0,0,1
46980,0,1,0,0,1,1,0,1,0
46981,0,0,1,0,0,0,0,0,0
46983,0,0,0,1,1,1,0,0,0
46985,0,0,0,0,1,1,0,0,0
46986,0,0,1,0,1,0,0,0,0
46988,0,0,1,0,1,0,0,0,0
46989,0,0,0,0,1,0,0,0,0
46990,0,0,1,0,0,0,0,0,0
46993,0,1,0,0,0,1,0,0,0
46996,0,1,1,0,0,1,0,0,0
46997,0,0,0,0,0,1,0,0,0
46998,0,0,1,0,1,0,0,0,0
47000,0,1,0,0,0,0,0,0,0
47001,0,0,0,1,1,0,0,0,0
47007,0,0,0,0,0,1,0,0,0
47008,1,1,0,0,0,0,0,0,0
47010,0,0,1,0,0,0,0,0,0
47012,0,0,0,0,1,1,0,0,0
47017,0,0,1,1,1,1,0,1,0
47021,0,0,1,0,0,0,0,0,0
47022,0,0,0,0,0,1,0,0,0
47024,0,0,1,0,0,0,0,0,0
47025,0,0,1,0,0,0,0,0,0
47026,0,0,0,1,0,0,0,0,0
47030,0,0,0,0,0,0,1,0,0
47033,0,1,1,0,0,1,0,1,0
47034,0,0,1,0,0,1,0,0,0
47036,0,0,1,0,0,0,0,0,0
47038,0,0,1,0,0,0,0,0,1
47039,0,0,1,0,0,0,0,1,0
47041,0,0,1,0,1,1,0,1,1
47046,0,0,0,0,0,1,0,0,0
47048,0,0,0,0,1,0,0,0,0
47049,0,0,1,0,0,1,0,0,1
47053,0,0,0,0,1,1,0,1,0
47054,0,0,0,1,0,0,0,0,0
47055,0,0,1,0,1,0,0,0,0
47057,0,0,0,0,1,0,0,0,0
47059,0,1,0,0,1,1,0,0,0
47060,0,0,0,0,1,0,0,0,0
47062,0,0,0,0,1,0,0,0,0
47063,1,0,0,0,0,0,1,0,0
47065,0,0,1,0,1,0,0,0,0
